job_id,workload_name,profile,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata
191,w0,lu.B.4,7307.799061,4,200.000000,1,COMPLETED_SUCCESSFULLY,12302.729828,88.580000,12391.309828,4994.930767,5083.510767,57.388923,12-15,-1.000000,""
183,w0,ft.D.8,6943.096991,8,300.000000,1,COMPLETED_SUCCESSFULLY,12302.728628,172.940000,12475.668628,5359.631637,5532.571637,31.991278,0-7,-1.000000,""
192,w0,ft.D.4,7348.205174,4,200.000000,1,COMPLETED_SUCCESSFULLY,12391.313028,137.250000,12528.563028,5043.107855,5180.357855,37.743955,8-11,-1.000000,""
193,w0,ft.D.4,7365.714175,4,200.000000,1,COMPLETED_SUCCESSFULLY,12391.313628,137.250000,12528.563628,5025.599453,5162.849453,37.616389,12-15,-1.000000,""
184,w0,ft.C.16,7072.377436,16,200.000000,1,COMPLETED_SUCCESSFULLY,12528.566828,113.800000,12642.366828,5456.189392,5569.989392,48.945425,0-15,-1.000000,""
185,w0,lu.C.16,7077.492800,16,200.000000,1,COMPLETED_SUCCESSFULLY,12642.369028,104.880000,12747.249028,5564.876228,5669.756228,54.059461,0-15,-1.000000,""
186,w0,ft.D.8,7107.323272,8,300.000000,1,COMPLETED_SUCCESSFULLY,12747.251228,172.940000,12920.191228,5639.927956,5812.867956,33.612050,0-7,-1.000000,""
187,w0,ft.D.8,7144.252800,8,300.000000,1,COMPLETED_SUCCESSFULLY,12747.251828,172.940000,12920.191828,5602.999028,5775.939028,33.398514,8-15,-1.000000,""
188,w0,ft.C.8,7172.487295,8,300.000000,1,COMPLETED_SUCCESSFULLY,12920.195028,170.800000,13090.995028,5747.707733,5918.507733,34.651685,0-7,-1.000000,""
189,w0,ft.C.8,7184.141181,8,300.000000,1,COMPLETED_SUCCESSFULLY,12920.195628,170.800000,13090.995628,5736.054447,5906.854447,34.583457,8-15,-1.000000,""
195,w0,ft.D.4,7552.539819,4,200.000000,1,COMPLETED_SUCCESSFULLY,13090.999428,137.250000,13228.249428,5538.459609,5675.709609,41.353075,8-11,-1.000000,""
196,w0,ft.D.4,7575.271136,4,200.000000,1,COMPLETED_SUCCESSFULLY,13091.000028,137.250000,13228.250028,5515.728892,5652.978892,41.187460,12-15,-1.000000,""
194,w0,ft.C.8,7433.005841,8,300.000000,1,COMPLETED_SUCCESSFULLY,13090.998828,170.800000,13261.798828,5657.992988,5828.792988,34.126423,0-7,-1.000000,""
198,w0,ft.E.32,7649.893341,32,2400.000000,0,REJECTED,,,,,,,,,""
197,w0,lu.C.16,7646.060331,16,200.000000,1,COMPLETED_SUCCESSFULLY,13261.801028,104.880000,13366.681028,5615.740698,5720.620698,54.544438,0-15,-1.000000,""
200,w0,ft.D.128,7692.591104,128,600.000000,0,REJECTED,,,,,,,,,""
199,w0,ft.C.4,7670.268402,4,200.000000,1,COMPLETED_SUCCESSFULLY,13366.683228,138.160000,13504.843228,5696.414826,5834.574826,42.230565,0-3,-1.000000,""
201,w0,ft.C.4,7809.420100,4,200.000000,1,COMPLETED_SUCCESSFULLY,13366.684428,138.160000,13504.844428,5557.264328,5695.424328,41.223396,4-7,-1.000000,""
202,w0,ft.C.8,8022.371113,8,300.000000,1,COMPLETED_SUCCESSFULLY,13366.685028,170.800000,13537.485028,5344.313916,5515.113916,32.289894,8-15,-1.000000,""
203,w0,ft.C.8,8084.121547,8,300.000000,1,COMPLETED_SUCCESSFULLY,13504.847028,170.800000,13675.647028,5420.725481,5591.525481,32.737269,0-7,-1.000000,""
204,w0,ft.D.8,8089.407450,8,300.000000,1,COMPLETED_SUCCESSFULLY,13537.487228,172.940000,13710.427228,5448.079779,5621.019779,32.502716,8-15,-1.000000,""
206,w0,lu.B.4,8192.581383,4,200.000000,1,COMPLETED_SUCCESSFULLY,13675.649828,88.580000,13764.229828,5483.068445,5571.648445,62.899621,4-7,-1.000000,""
205,w0,ft.D.4,8183.595593,4,200.000000,1,COMPLETED_SUCCESSFULLY,13675.649228,137.250000,13812.899228,5492.053635,5629.303635,41.014963,0-3,-1.000000,""
207,w0,ft.D.8,8273.862629,8,300.000000,1,COMPLETED_SUCCESSFULLY,13710.429428,172.940000,13883.369428,5436.566799,5609.506799,32.436144,8-15,-1.000000,""
210,w0,ft.D.4,8350.647081,4,200.000000,1,COMPLETED_SUCCESSFULLY,13764.232028,137.250000,13901.482028,5413.584947,5550.834947,40.443242,4-7,-1.000000,""
209,w0,ft.D.32,8336.387843,32,2400.000000,0,REJECTED,,,,,,,,,""
208,w0,ft.C.16,8336.043892,16,200.000000,1,COMPLETED_SUCCESSFULLY,13901.484228,113.800000,14015.284228,5565.440337,5679.240337,49.905451,0-15,-1.000000,""
212,w0,lu.B.4,8411.636846,4,200.000000,1,COMPLETED_SUCCESSFULLY,14015.287028,88.580000,14103.867028,5603.650183,5692.230183,64.260896,8-11,-1.000000,""
215,w0,ft.D.4,8441.637581,4,200.000000,1,COMPLETED_SUCCESSFULLY,14015.287628,137.250000,14152.537628,5573.650048,5710.900048,41.609472,12-15,-1.000000,""
211,w0,ft.C.8,8371.863939,8,300.000000,1,COMPLETED_SUCCESSFULLY,14015.286428,170.800000,14186.086428,5643.422489,5814.222489,34.041115,0-7,-1.000000,""
219,w0,ft.C.4,8564.916851,4,200.000000,1,COMPLETED_SUCCESSFULLY,14103.869228,138.160000,14242.029228,5538.952378,5677.112378,41.090854,8-11,-1.000000,""
213,w0,ft.D.16,8424.234165,16,200.000000,1,COMPLETED_SUCCESSFULLY,14242.031428,113.940000,14355.971428,5817.797264,5931.737264,52.060183,0-15,-1.000000,""
216,w0,is.D.32,8489.026795,32,200.000000,0,REJECTED,,,,,,,,,""
214,w0,ft.D.8,8433.886481,8,300.000000,1,COMPLETED_SUCCESSFULLY,14355.973628,172.940000,14528.913628,5922.087147,6095.027147,35.243594,0-7,-1.000000,""
217,w0,ft.D.8,8519.098672,8,300.000000,1,COMPLETED_SUCCESSFULLY,14355.974828,172.940000,14528.914828,5836.876156,6009.816156,34.750874,8-15,-1.000000,""
220,w0,lu.B.4,8573.812821,4,200.000000,1,COMPLETED_SUCCESSFULLY,14528.918028,88.580000,14617.498028,5955.105207,6043.685207,68.228553,8-11,-1.000000,""
223,w0,lu.B.4,8618.936543,4,200.000000,1,COMPLETED_SUCCESSFULLY,14528.918628,88.580000,14617.498628,5909.982086,5998.562086,67.719148,12-15,-1.000000,""
218,w0,ft.C.8,8524.573741,8,300.000000,1,COMPLETED_SUCCESSFULLY,14528.917428,170.800000,14699.717428,6004.343688,6175.143688,36.154237,0-7,-1.000000,""
226,w0,lu.B.4,8649.576803,4,200.000000,1,COMPLETED_SUCCESSFULLY,14617.502428,88.580000,14706.082428,5967.925626,6056.505626,68.373285,12-15,-1.000000,""
224,w0,ft.C.4,8630.487672,4,200.000000,1,COMPLETED_SUCCESSFULLY,14617.501828,138.160000,14755.661828,5987.014156,6125.174156,44.333918,8-11,-1.000000,""
221,w0,ft.D.16,8589.691333,16,200.000000,1,COMPLETED_SUCCESSFULLY,14755.664028,113.940000,14869.604028,6165.972696,6279.912696,55.115962,0-15,-1.000000,""
225,w0,ft.D.32,8647.534901,32,2400.000000,0,REJECTED,,,,,,,,,""
222,w0,lu.C.16,8599.861758,16,200.000000,1,COMPLETED_SUCCESSFULLY,14869.606228,104.880000,14974.486228,6269.744470,6374.624470,60.780172,0-15,-1.000000,""
229,w0,ft.D.32,8717.014235,32,2400.000000,0,REJECTED,,,,,,,,,""
228,w0,ft.C.8,8679.741776,8,300.000000,1,COMPLETED_SUCCESSFULLY,14974.489029,170.800000,15145.289029,6294.747253,6465.547253,37.854492,8-15,-1.000000,""
227,w0,ft.D.8,8662.364808,8,300.000000,1,COMPLETED_SUCCESSFULLY,14974.488429,172.940000,15147.428429,6312.123620,6485.063620,37.498922,0-7,-1.000000,""
230,w0,lu.C.16,8751.395911,16,200.000000,1,COMPLETED_SUCCESSFULLY,15147.430629,104.880000,15252.310629,6396.034718,6500.914718,61.984313,0-15,-1.000000,""
231,w0,ft.D.16,8782.090226,16,200.000000,1,COMPLETED_SUCCESSFULLY,15252.312829,113.940000,15366.252829,6470.222603,6584.162603,57.786226,0-15,-1.000000,""
235,w0,lu.B.4,9003.959650,4,200.000000,1,COMPLETED_SUCCESSFULLY,15366.256229,88.580000,15454.836229,6362.296579,6450.876579,72.825430,12-15,-1.000000,""
233,w0,ft.D.4,8831.586429,4,200.000000,1,COMPLETED_SUCCESSFULLY,15366.255629,137.250000,15503.505629,6534.669200,6671.919200,48.611433,8-11,-1.000000,""
232,w0,ft.C.8,8818.750998,8,300.000000,1,COMPLETED_SUCCESSFULLY,15366.255029,170.800000,15537.055029,6547.504031,6718.304031,39.334333,0-7,-1.000000,""
236,w0,lu.B.4,9032.278296,4,200.000000,1,COMPLETED_SUCCESSFULLY,15454.838429,88.580000,15543.418429,6422.560133,6511.140133,73.505759,12-15,-1.000000,""
234,w0,ft.C.16,8852.239222,16,200.000000,1,COMPLETED_SUCCESSFULLY,15543.420629,113.800000,15657.220629,6691.181407,6804.981407,59.797728,0-15,-1.000000,""
240,w0,lu.B.4,9142.953976,4,200.000000,1,COMPLETED_SUCCESSFULLY,15657.223429,88.580000,15745.803429,6514.269453,6602.849453,74.541087,8-11,-1.000000,""
242,w0,lu.B.4,9219.873389,4,200.000000,1,COMPLETED_SUCCESSFULLY,15657.224029,88.580000,15745.804029,6437.350640,6525.930640,73.672732,12-15,-1.000000,""
237,w0,ft.D.8,9078.158350,8,300.000000,1,COMPLETED_SUCCESSFULLY,15657.222829,172.940000,15830.162829,6579.064479,6752.004479,39.042468,0-7,-1.000000,""
238,w0,ft.D.16,9085.121429,16,200.000000,1,COMPLETED_SUCCESSFULLY,15830.165029,113.940000,15944.105029,6745.043600,6858.983600,60.198206,0-15,-1.000000,""
241,w0,is.D.64,9197.926805,64,200.000000,0,REJECTED,,,,,,,,,""
239,w0,ft.D.16,9105.932237,16,200.000000,1,COMPLETED_SUCCESSFULLY,15944.107229,113.940000,16058.047229,6838.174992,6952.114992,61.015578,0-15,-1.000000,""
243,w0,lu.C.16,9244.668344,16,200.000000,1,COMPLETED_SUCCESSFULLY,16058.049429,104.880000,16162.929429,6813.381085,6918.261085,65.963588,0-15,-1.000000,""
244,w0,ft.C.16,9315.964116,16,200.000000,1,COMPLETED_SUCCESSFULLY,16162.931629,113.800000,16276.731629,6846.967514,6960.767514,61.166674,0-15,-1.000000,""
247,w0,ft.C.8,9370.085669,8,300.000000,1,COMPLETED_SUCCESSFULLY,16276.734429,170.800000,16447.534429,6906.648760,7077.448760,41.437054,8-15,-1.000000,""
245,w0,ft.D.8,9347.996011,8,300.000000,1,COMPLETED_SUCCESSFULLY,16276.733829,172.940000,16449.673829,6928.737818,7101.677818,41.064403,0-7,-1.000000,""
246,w0,lu.C.16,9365.624246,16,200.000000,1,COMPLETED_SUCCESSFULLY,16449.676029,104.880000,16554.556029,7084.051783,7188.931783,68.544353,0-15,-1.000000,""
249,w0,is.D.64,9420.163398,64,200.000000,0,REJECTED,,,,,,,,,""
248,w0,ft.D.8,9381.779563,8,300.000000,1,COMPLETED_SUCCESSFULLY,16554.558229,172.940000,16727.498229,7172.778666,7345.718666,42.475533,0-7,-1.000000,""
