job_id,workload_name,profile,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata
32,w0,ft.C.16,1425.938864,16,200.000000,1,COMPLETED_SUCCESSFULLY,14387.583496,113.800000,14501.383496,12961.644632,13075.444632,114.898459,0-15,-1.000000,""
87,w0,ft.C.16,3685.623286,16,200.000000,1,COMPLETED_SUCCESSFULLY,14501.390696,113.800000,14615.190696,10815.767410,10929.567410,96.041893,0-15,-1.000000,""
239,w0,ft.D.16,9105.932237,16,200.000000,1,COMPLETED_SUCCESSFULLY,14615.197896,113.940000,14729.137896,5509.265659,5623.205659,49.352340,0-15,-1.000000,""
213,w0,ft.D.16,8424.234165,16,200.000000,1,COMPLETED_SUCCESSFULLY,14729.145096,113.940000,14843.085096,6304.910931,6418.850931,56.335360,0-15,-1.000000,""
115,w0,lu.C.16,4532.429137,16,200.000000,1,COMPLETED_SUCCESSFULLY,14843.092296,104.880000,14947.972296,10310.663159,10415.543159,99.309145,0-15,-1.000000,""
36,w0,ft.C.16,1631.596942,16,200.000000,1,COMPLETED_SUCCESSFULLY,14947.979496,113.800000,15061.779496,13316.382554,13430.182554,118.015664,0-15,-1.000000,""
89,w0,ft.D.16,3758.394825,16,200.000000,1,COMPLETED_SUCCESSFULLY,15061.786696,113.940000,15175.726696,11303.391871,11417.331871,100.204773,0-15,-1.000000,""
27,w0,ft.D.16,1070.027026,16,200.000000,1,COMPLETED_SUCCESSFULLY,15175.733896,113.940000,15289.673896,14105.706870,14219.646870,124.799428,0-15,-1.000000,""
129,w0,ft.D.16,5020.147606,16,200.000000,1,COMPLETED_SUCCESSFULLY,15289.681096,113.940000,15403.621096,10269.533490,10383.473490,91.131065,0-15,-1.000000,""
181,w0,ft.C.16,6920.535772,16,200.000000,1,COMPLETED_SUCCESSFULLY,15403.628296,113.800000,15517.428296,8483.092524,8596.892524,75.543871,0-15,-1.000000,""
49,w0,lu.C.16,2211.584289,16,200.000000,1,COMPLETED_SUCCESSFULLY,15517.435496,104.880000,15622.315496,13305.851207,13410.731207,127.867384,0-15,-1.000000,""
243,w0,lu.C.16,9244.668344,16,200.000000,1,COMPLETED_SUCCESSFULLY,15622.322696,104.880000,15727.202696,6377.654352,6482.534352,61.809061,0-15,-1.000000,""
116,w0,ft.C.16,4553.331503,16,200.000000,1,COMPLETED_SUCCESSFULLY,15727.209896,113.800000,15841.009896,11173.878393,11287.678393,99.188738,0-15,-1.000000,""
180,w0,ft.C.16,6856.524426,16,200.000000,1,COMPLETED_SUCCESSFULLY,15841.017096,113.800000,15954.817096,8984.492670,9098.292670,79.949848,0-15,-1.000000,""
238,w0,ft.D.16,9085.121429,16,200.000000,1,COMPLETED_SUCCESSFULLY,15954.824296,113.940000,16068.764296,6869.702867,6983.642867,61.292284,0-15,-1.000000,""
104,w0,lu.C.16,4258.656494,16,200.000000,1,COMPLETED_SUCCESSFULLY,16068.771496,104.880000,16173.651496,11810.115002,11914.995002,113.605978,0-15,-1.000000,""
159,w0,ft.D.16,5946.294011,16,200.000000,1,COMPLETED_SUCCESSFULLY,16173.658696,113.940000,16287.598696,10227.364685,10341.304685,90.760968,0-15,-1.000000,""
